Hybridization REF	TCGA-AS-3777-01A-01R-0864-07
PTER	2.95683333333333
POMGNT1	0.7635
KRTAP4-2	0.914
ECGF1	1.57175
HRB	-0.0311818181818182
ATP1B2	0.4772
LOC400506	-1.2765
COL4A3BP	1.288
C6orf97	-2.80525
GRHPR	-0.468625
TAS2R1	0.692
SEMA7A	-1.982
EDF1	-0.5705
ODF2L	-0.3104
PCID2	-1.2015
GTF2H4	-1.369
ZCCHC3	-0.773625
CGB2	1.04266666666667
NEUROD1	0.7735
C20orf75	-0.743
RP5-1054A22.3	0.100666666666667
IFNA5	0.079
ZNF134	0.0958333333333333
MGC119295	-1.4153
ZSWIM6	0.885
SMEK1	-0.622333333333333
PCGF2	-0.1045
C1orf102	2.452
CYP2A13	0.995
KCNH6	-1.6552
MDM1	-0.3387
ALDH7A1	-0.430833333333333
C9orf75	0.062
VDAC3	0.041
OR51T1	-0.151
EIF3F	-0.153083333333333
KCNJ10	0.0985
LENG8	0.04525
EDEM2	0.63025
CCNJL	2.4035
DHX37	-1.829
CRYGN	-1.0635
AATF	-1.72225
ZNF630	1.953125
E2F5	-1.384
WFDC13	-0.28325
FTSJ3	-1.8445
C4orf33	3.47325
LHFPL4	-2.48075
C19orf56	0.60075
SMAD4	1.423625
AFM	-0.5182
G0S2	4.03575
FCHSD2	-0.1655
RRP1B	-2.0957
EEF1B2	-0.2445
STAT6	0.00766666666666668
ZNF195	0.685
GNL1	-1.82466666666667
ZNRF2	1.92383333333333
PER3	-1.024875
ASB16	0.67875
C10orf10	3.29
ADCY8	-3.19666666666667
C9orf58	1.49016666666667
ARMC10	0.687333333333333
PSG1	4.915
DHX34	-0.096
VARS2	-1.427125
NFIC	-0.5285
ITPR2	1.59075
AGXT2	1.14583333333333
OR6K3	1.616
H2AFZ	-1.02725
MLLT3	0.0840833333333333
COX4I2	3.26675
CCNT2	-1.169375
PLK4	-2.651
NUMBL	-0.469333333333333
MED16	-0.886
PLEKHQ1	0.253
GOSR1	-0.339625
BTG4	0.14225
RPL30	-0.33975
IGSF5	-0.6745
IGFL2	-0.622833333333333
ELMOD2	2.4515
SHC3	-3.0995
HAVCR1	0.3455
DYNC2H1	-1.31125
RNF5	0.154
C2orf7	1.6005
NLF1	1.6975
KLHL25	0.35
LRP10	0.3337
KRI1	-1.67375
PUS7L	0.794166666666667
MGMT	1.5555
HOXD1	1.6845
CSH1	0.5885
ATG16L2	-2.37325
FLJ44635	1.189
CHODL	0.2435
EXOSC8	-1.6775
SLC28A1	0.54375
MYO7B	-0.299333333333333
SEH1L	0.00760000000000001
MTNR1A	0.459833333333333
TSPAN5	2.3005
CDC45L	-5.14883333333333
AMIGO1	0.4285
ATAD3A	-2.30075
OSGIN2	0.508666666666667
PDIK1L	-0.112833333333333
DARC	0.682875
PIPSL	-1.4515
SHMT1	-1.61825
CRISP3	0.951
POPDC2	2.311
ZRANB2	-0.863666666666667
FBXL8	0.438
TRIP13	-3.863
EIF5AL1	-1.098
POU5F1P3	-4.68433333333333
IL6	-2.094
CXorf38	0.475333333333333
IFNA16	0.084
FBXL2	2.67366666666667
BRD1	-1.13325
STATH	0.11675
FBXO44	0.791666666666667
MCCC2	1.09
CDC2	-2.7219
C5orf23	-0.2425
IVD	1.47333333333333
C10orf122	-0.66225
MSL3L1	0.7873
MVP	0.28575
EPOR	-0.4718
ZMYM1	-1.33583333333333
BCL7C	0.379333333333333
PSTPIP2	-0.1424
LYPD1	-0.04625
OR8G5	0.0335
ZP3	-1.51366666666667
BCAS4	2.59583333333333
EDG6	1.72775
ISY1	-0.61625
PRAMEF2	-2.61225
CUL1	-0.51625
RNF213	-0.384
CCRK	-0.74575
DHX9	-1.638125
C13orf29	1.152
NCKAP1	2.4435
MRPL43	1.43885714285714
XPR1	-0.82025
PKN2	-0.0199
PODNL1	-1.816
ZNF333	-0.137625
DALRD3	0.17575
OPN1SW	0.597
BTBD6	1.02475
C11orf82	-4.0285
OR5P3	0.653
DUSP11	0.251
L1CAM	-0.5571
NEK11	-0.318333333333333
OR7E91P	0.6305
CNTN3	3.1168
CREB3L2	1.5745
ZBTB37	-1.0525
KIAA1324L	-2.91075
NDUFB10	1.30266666666667
NUDT2	-0.089
GTPBP8	1.55975
CACNA1D	1.758625
PRKAA2	3.24033333333333
PRDM8	1.1245
MGC16075	-0.4478
KRT14	-1.46128571428571
PP8961	0.915375
MRPL18	-0.494
ABCG2	-0.23925
PACRG	6.96475
BBS2	0.551
KREMEN2	-3.713
FBXO21	0.603
HNRPUL1	-0.82175
GRB10	0.25675
CLSTN1	0.165
LMAN2	-0.7469
C17orf61	0.6485
NIPSNAP3A	0.70625
INSIG2	-0.2925
PCDHB7	-0.426833333333333
STXBP2	-0.642375
CMAH	-0.186333333333333
SEMA5B	-0.121
ZNF155	0.5535
COQ6	1.258
PRPF4	-1.2365
TSPAN15	1.0172
VN1R5	0.6255
LATS2	0.2815
SELK	1.499
PGK2	0.250333333333333
MS4A1	-0.543
TYW3	-2.9708
KRTAP5-1	1.001
RCCD1	-1.564
BTN1A1	0.232
DDX28	0.798
TMEM65	1.42975
LOC92345	0.104
TTC31	-0.888
WDR46	-2.376
CHP2	-0.443333333333333
LSP1	-0.6105
ZNF542	1.13625
EXOSC1	0.06575
ARHGAP18	2.48583333333333
LRRTM4	-0.302125
MAOB	2.03725
CACNB4	-0.104
MGC33846	0.373
RANBP3L	2.335375
ATP5L	2.494625
ONECUT1	-2.919
NUDT9	1.915
TMEM149	0.5575
STX17	0.397
IGSF10	-4.59775
TMPRSS9	0.6925
BMPR2	0.657166666666667
ALLC	-0.53875
KLF7	1.41775
GCC1	0.5424
TIMM9	0.279
CDO1	-2.12666666666667
MGC10701	0.141833333333333
IFI6	0.9355
FRMD8	-0.975
MGAT2	0.38625
WBP5	1.42866666666667
CNIH2	0.243
KIAA0907	-2.2338
KCNH8	-0.433
CTSG	-1.935
GRIK1	-0.247333333333333
CUL5	2.65775
FRMD1	0.9215
OR9A4	0.944
SYT6	-0.630125
FOXD4L2	-2.00025
ANAPC2	-1.41283333333333
OPN5	0.6265
TAF13	-0.4995
LYG2	0.215
GGNBP1	0.396
C11orf40	-0.105
OTX2	-0.772
REG4	0.7315
EIF5	0.108625
PALB2	-0.203
SEPSECS	-0.3202
RNASE3	0.45875
TRIM49	-0.61
POLR2K	0.5072
GPR42	0.843
C8B	-2.99966666666667
SASS6	-1.5635
PREB	-1.432
OR3A3	1.4455
TUBA8	1.12775
IGLV2-14	-1.31225
STIL	-4.135
ANKFN1	-0.949
NME7	-1.8025
HOXC12	-0.987
UBE2C	-0.189125
FHOD1	-2.196
CDK2AP1	0.766
OR6K2	0.77
DHPS	-0.21825
RPL5	-0.012
TRGV5	0.494
LOC541472	0.575571428571429
HCCS	1.895
DENND1B	0.015
LHX3	0.082
OR5D16	0.5985
CXorf57	-2.7306
IRF2BP1	0.779
NDST2	0.636666666666667
LCE3D	0.3755
BOLL	0.221833333333333
SYT3	-0.4255
PIH1D2	-0.31675
C20orf7	2.232
IL1R2	1.99266666666667
SLAMF9	-0.2055
PPME1	0.4705
PIK3CA	0.95225
TRAPPC1	-0.07475
COLEC10	-0.758
SLC9A6	0.059
PDDC1	-0.00966666666666668
CCDC53	2.131
GK3P	0.3735
DAZL	-0.67775
BRI3	2.40775
SDK1	-1.105
CYP2C18	0.2515
IFI44L	0.8485
RPL3L	1.6875
FUT9	-0.018
KIFC2	-1.09016666666667
PMP2	-0.397571428571429
SLC4A9	0.6425
PLAG1	-0.320833333333333
MYCBP2	-1.26766666666667
OR4E2	0.2035
CCDC65	1.18925
C16orf82	0.271
ENTPD4	-0.422375
BRP44L	4.1985
PMP22CD	-0.3015
TMCO4	1.08333333333333
KCNN1	-0.697333333333333
WDR35	-1.36625
CCDC80	0.02325
C3orf31	0.24425
SLC7A9	-2.608
TMEM190	-1.092
DBC1	-1.07866666666667
FADS3	-1.08866666666667
PDZD8	2.26533333333333
GRM5	0.559857142857143
AZGP1	0.7448
PEX3	0.403
MED1	-1.18757142857143
ATG4C	-1.24983333333333
HNRPH3	-1.846
FAM109B	1.16
C4orf17	-0.1275
CA10	4.0545
OPRD1	0.578
CCL16	-1.12925
SACM1L	2.14675
CST6	4.45725
CD63	2.218875
LGI1	-1.211
ZNF784	0.987
CRYBB1	-1.2835
CX3CL1	1.5972
TOP2A	-5.233
GYPB	-2.36233333333333
GADD45GIP1	0.34775
FEN1	-2.512875
IGF1R	-0.751
WDR72	3.68266666666667
PURG	-0.638333333333333
DEFB126	0.430666666666667
PKD1L1	0.400666666666667
CAV1	-0.7822
GNPDA2	1.1368
DGAT2	-2.13
NLGN1	-3.9955
STRBP	-0.082
HPRT1	0.942
FANCI	-3.716375
PSMA7	0.680375
DBF4B	-0.4985
TTF1	-1.386
RAD54L	-3.361
ELOF1	0.38275
PLAGL2	0.232
ZNF256	1.11
HMGCL	0.62775
MSI2	0.318
RPESP	-2.3005
C11orf60	0.26925
ABCD1	-0.6335
ACAA1	0.5378
SPARCL1	6.52421428571429
IL6ST	1.4299
ZNF319	-0.00424999999999999
TMEM109	-0.4584
FAM90A1	-3.06583333333333
IL22RA1	-1.5785
ATP4B	0.849
TEC	-0.708666666666667
C7orf30	0.83475
TXNDC2	-0.8495
ABCB4	-0.724
KIAA1191	2.82775
C9orf38	0.8215
SFTPB	3.57775
CNTNAP2	0.487166666666667
FRK	3.2365
TBX19	-0.8675
CHD4	-1.88225
C6orf26	-3.06116666666667
MOSC2	2.9815
IKBKE	-1.77325
HIF1A	-0.342166666666667
LOC595101	1.796
RELA	-0.0215
TMEM16B	0.2795
ABHD12B	-2.29375
TSEN34	-0.76825
KIF18A	-3.8665
TXNDC9	0.0946666666666667
SPATA2L	0.5605
SEMA4G	-0.5285
C21orf91	-0.082375
MATN1	1.159
KCNIP4	1.09816666666667
TUSC1	1.712625
OR4C15	0.727
ARMCX6	1.06875
WBSCR27	0.484
OR52I2	0.4555
KIAA1604	-0.9625
DYNC1I1	0.1285
PPP4C	-0.606
SLC47A2	-0.585833333333333
TREH	0.16725
CD48	2.10266666666667
ST14	2.69666666666667
PKN1	-0.63975
SPON2	2.9315
XBP1	-0.77775
SFRS12	-0.593166666666667
EFCAB6	1.08375
SELT	1.83625
SLC39A2	0.066
ERF	-1.15916666666667
ARL3	0.38425
SURF6	-1.9248
MLLT10	-0.273
FLJ11171	0.717166666666667
TDGF1	0.290166666666667
ERCC6	-0.486
EIF2AK4	0.443375
BAZ1A	-1.92683333333333
LRRN3	-1.0805
TMC3	-0.375
EFTUD1	0.38275
PTPRO	0.1495
CLEC12A	-0.218375
ACBD4	-0.0555
ZDHHC14	-1.523875
OTUD7B	-0.519375
ACTB	-0.118875
MSRA	1.202875
LCE5A	0.6135
IFI35	-0.3825
BSCL2	-0.375166666666667
ANKRD12	0.121583333333333
CFHR2	0.69225
RGAG1	0.964833333333333
HSFY1	0.5775
SLC30A5	0.357333333333333
IMPG1	0.157
GPR109A	1.084
ZNF185	-2.20825
IYD	1.04125
NPCDR1	0.244
SERPINA13	0.42
HMGCLL1	-0.76725
NEUROG1	0.970666666666667
UBQLN1	0.3385
LIN37	1.5895
SOCS2	-0.998125
DSCR4	-0.935625
XKR6	-1.18675
GPR142	1.2385
KRTAP13-3	0.8225
CCDC15	-1.49066666666667
MOS	0.9925
CD1E	-1.6165
OFCC1	-0.2028
FAM83D	-4.87425
SRFBP1	0.81
C9orf96	0.9795
DHDH	-0.8695
CCDC90A	-0.0315
RABL3	1.76035
CD320	0.099
ANGEL2	-0.6305
MRPL21	1.29
SMG6	-0.791166666666667
INSR	1.721125
FLJ14816	0.15
GLRB	-2.5258
C9orf89	1.45775
CIZ1	-1.731375
URG4	-1.25216666666667
LRDD	-1.96966666666667
CBY1	0.779
NFX1	-0.346
MTERFD2	-0.2245
C19orf23	0.8785
PGC	-2.293
IER3IP1	1.7517
RASAL2	-0.05225
C1orf89	0.0045
SYNJ1	-0.7545
NFKBIE	0.05075
FLJ40125	-1.015
TCEB2	0.8515
NOG	-1.32
POLR2J2	-0.145
HLA-B	2.275
PCDHA1	1.3205
PPP2R2B	0.308
ARHGEF17	0.625166666666667
TCF7L2	0.593142857142857
CHD5	1.50816666666667
ZNF431	0.371375
TBC1D25	-0.51225
ZNF800	0.04875
SCUBE2	-1.07209090909091
MYCBP	-1.09566666666667
GPX5	0.6605
C6orf129	0.194833333333333
QSER1	-1.1785
ULK2	0.46
PIGO	0.505166666666667
NRCAM	-0.667461538461538
SLC35E3	0.532125
CSRP2	-0.81475
HYPE	0.34225
MAPK15	0.294666666666667
MGC14327	-0.15975
TIMM13	-0.260833333333333
ZNF462	-2.482
GBA3	0.85975
TEX13A	0.033
MCM6	-3.09411111111111
MTRF1	-0.72275
ABCA7	-2.16925
EIF4A2	0.94375
ZC3H10	-0.0299
RPGR	-0.372833333333333
C20orf94	-0.14225
RP1L1	0.50375
GPR125	-1.01771428571429
USP22	-1.14592857142857
OR1L4	0.43525
MLZE	4.75325
FLJ32065	0.337
PTCD1	-1.35175
CRTAC1	5.35416666666667
BXDC2	-1.55525
C18orf1	-0.734
FAM107A	2.82714285714286
EFNA3	-0.514
P18SRP	0.7271
CAMKK2	0.341166666666667
KIAA0649	-1.55325
NES	-2.836
HS6ST3	3.78625
PON2	-0.901
TCP11L2	1.26475
CLEC4A	2.3995
PRR12	-0.8585
MLXIPL	-1.0384
C2orf50	1.23
ZNF28	0.77275
ENC1	-2.15
MAP2K1	0.08575
FKSG2	2.388
KIAA0430	-0.27875
PTP4A1	-1.04277777777778
GPR156	1.6705
GTF3C6	-0.85575
UBR2	-0.3326
LOC388272	-0.904
MAK	0.0838333333333334
ACOT4	3.6845
STC2	-3.22641666666667
PIGW	-0.919125
SAE1	-1.201625
COL6A1	-0.563590909090909
OAZ1	0.664666666666667
STMN4	0.16
EDG3	-0.206
SGCE	0.267
IL11	-1.9435
PRSS8	2.274125
YIPF5	1.4665
WNT4	0.744
CSN2	0.499833333333333
TCF7	-2.6785
TDO2	2.47975
SAMD9	-1.638875
S100A7A	0.355
MMRN1	1.088
GKAP1	1.117
AKR1C3	-1.272875
RNF19A	-0.159125
GMDS	-1.14925
YKT6	-0.14
SPARC	-0.2912
C12orf31	0.16775
UBE2V2	-1.455
FBXL18	-0.795833333333333
KIAA0460	-1.10925
ADAM22	0.23125
SERPINC1	-4.52475
KCTD21	0.083
MYOHD1	-1.453
ZNF37A	1.13183333333333
GTF3C1	-1.24966666666667
CTSZ	4.51675
PRNPIP	-0.956
DRD1IP	0.972
NR1I2	-2.07566666666667
ZNF266	-0.3957
SPAG4L	0.4805
COX4NB	0.45425
SAPS1	-0.861666666666667
APOA1	-3.781
TATDN1	-0.1095
C10orf82	1.225
KPNB1	-2.86225
FOXO3	-0.812333333333333
CRYBB2	-1.0955
ZBTB5	-1.82416666666667
SLC25A38	1.29725
DCTN2	0.723666666666667
IFT20	0.5045
CTHRC1	-2.52375
C1orf31	-0.228625
UHRF1	-3.1616
GPC6	-0.391
C10orf54	0.868
MCF2L2	0.146833333333333
WNT9B	0.609375
OLA1	-1.399875
FAM120B	-1.19925
TTLL10	0.279
CYorf15A	1.05775
RELN	-2.06822222222222
SCN2B	1.93833333333333
MFHAS1	0.40725
NKX3-2	-2.39166666666667
RASGRF2	3.291
SSBP1	-0.222833333333333
KPNA6	-0.413928571428571
LOC389118	1.1925
HS3ST4	-1.149
SUPT7L	-1.0255
FLJ32658	-1.61425
IGFBPL1	-0.649
KIAA1641	-3.3543
SHKBP1	-0.678
CSF1R	5.7415
NAGK	0.34175
MYL2	1.4265
HIST1H4C	-1.9065
TOMM7	0.74525
ADAMTSL3	1.0144
TNFSF14	-2.153
PRRT2	-3.16325
VTA1	-0.88875
AOAH	2.86616666666667
CRISPLD2	0.657785714285714
PNN	-1.407
TA-NFKBH	-0.2245
ESPN	-0.89675
RBM43	0.182
KIAA1267	-0.175
DDX3X	-0.614277777777778
KIAA1576	2.30725
PLXDC1	3.37333333333333
FLJ25801	-4.26525
HNRNPL	-0.98375
RUNDC3A	1.40716666666667
CASP12	1.0595
SH2D5	-0.30525
RPL26L1	0.885
OR51A7	0.42925
HDC	1.295
C2orf16	0.169833333333333
SYTL3	3.129625
GOLGA4	-0.01775
NOTCH1	-2.09916666666667
ATPAF2	-0.53575
ECD	0.39575
SSX5	-1.5175
SNAP91	0.3645
OCA2	-4.781
PNPO	0.878333333333333
DAPK1	-1.0735
PINX1	-1.0255
SELENBP1	-0.42475
NEK3	-1.64758333333333
TMED4	0.746642857142857
SSTR4	0.6275
FOSL1	-2.14
CD40LG	-0.2765
CES1	-2.23266666666667
DCI	1.691
B3GAT3	-0.0281666666666667
STK17B	-0.81875
CNTN6	0.06775
CYP3A4	0.782833333333333
MBOAT2	0.00250000000000003
PISD	0.212125
USP1	-2.16425
PYDC1	-0.382166666666667
CENPM	-1.361
SAR1B	2.00125
TTC7B	1.550125
DP58	0.306
GPC1	-0.781
RBL1	-1.844625
TMEM137	-3.81633333333333
TOB1	-0.488833333333333
TCEAL1	1.4495
CENPF	-5.37790909090909
C6	1.72866666666667
PRSS1	1.08325
PPIL6	0.889833333333333
C6orf124	3.274
ODZ4	-0.800333333333333
SNCB	1.743
NDUFB9	1.591125
CNOT6L	1.64366666666667
S100A9	2.02116666666667
TRIM50	4.4485
KCTD1	3.6231
WDR63	1.445
SPEF2	0.90725
RNGTT	-0.692666666666667
CXorf22	0.696
KCNK16	0.9885
CEP250	-1.899125
ATPBD1B	-0.90975
KCNJ2	2.07475
MT1B	1.253
ZNF684	2.0265
SLC4A1	1.10125
PDHA1	0.2835
ZNF492	0.78675
TKT	-1.913
BYSL	-2.073875
RNF38	0.032625
AHDC1	0.116
KLHL2	1.086875
CMTM8	1.81425
DMP1	0.019
HERPUD2	0.3395
CRTAM	2.2385
ZNF572	-0.2445
TMEM16J	-1.666
HSD17B2	-3.6645
UBE2G1	0.329375
AHSA2	-3.62025
PELI2	0.4775
TPX2	-4.29625
ATP9B	1.49216666666667
DAZAP1	-0.315375
HMGCS2	1.85733333333333
C17orf38	-0.69075
B9D1	0.958
NKX2-5	-0.2505
KIAA1276	0.26025
LILRB2	4.3565
CSTF1	-0.271666666666667
BTN2A1	-0.886
C15orf48	3.2155
IGF2BP3	-2.86875
FAM113B	-0.596333333333333
HRG	0.7875
ZNF131	-1.02025
USP47	-0.155142857142857
CCDC88B	-1.95825
HCN1	-0.7869
HTN1	-0.270833333333333
SYCP3	-0.52725
C13orf23	-0.7189
PAPOLA	0.479625
AATK	-0.324
MSH3	0.514
NDUFAB1	1.21425
ITLN2	0.0883333333333333
BAK1	0.103833333333333
MRPL45	-0.0248333333333333
MTNR1B	0.558166666666667
LOC645843	-0.848
SPECC1L	-0.41425
PGCP	2.364
SPN	-0.91825
GPR143	4.90066666666667
ZNF576	0.975166666666667
TMEM39A	0.7064
ATP5D	1.7375
MAGEB3	-1.3545
RPS5	0.172
ANP32E	-2.53957142857143
MTMR1	0.08125
YEATS4	-0.05325
SYNGAP1	-0.22725
PCOLCE	-1.6545
MNS1	-0.92775
PCYT2	0.0663333333333333
ZNF182	-0.985
LAX1	-0.356625
SPPL2B	0.2722
ELOVL5	-1.4029
PCDHAC1	0.9025
B4GALNT1	-1.425
BLOC1S2	1.893125
ZNF673	-0.7766
ARHGAP21	1.27766666666667
IRX5	-2.845875
LRFN5	-1.10133333333333
FAM7A1	0.5505
RAB19	0.8425
GINS1	-2.58325
ITM2B	2.091
PAPSS2	-0.5315
OR5BF1	1.4185
ACSL3	-0.811
KIAA1919	-0.599333333333333
GLT8D2	-0.085125
UTRN	-0.445285714285714
CNN1	0.064
HISPPD2A	0.354166666666667
SDAD1	0.381375
SIGLEC9	0.951666666666667
RPL35	-0.410285714285714
C22orf26	-0.0765
IMPDH2	-1.06125
WDR69	-0.0485
SEC14L5	0.717333333333333
CLTA	0.21425
RP11-529I10.4	0.96425
GPR37L1	1.10133333333333
OGDH	1.30266666666667
ASB13	-0.205333333333333
ZFP14	-0.6385
ZCRB1	1.1525
KPNA3	-0.23125
HSPA1L	1.0245
RHOC	0.8075
LOC554175	-0.154
PPP3CA	1.5423
SLC1A7	-0.0531
ZNF529	0.4175
RBED1	-0.12675
DDB2	-2.0465
FLJ11286	-0.7795
SPATA1	1.3145
MKNK1	-0.849833333333333
DYSF	0.984333333333333
ALKBH2	-0.8135
NKD1	-3.07533333333333
C1orf174	-0.54125
PLEKHO1	-0.895166666666667
ASB10	0.5575
RING1	-1.20733333333333
NPC2	2.939125
AVPR1B	0.6865
YTHDF1	-0.54375
LMAN1L	0.9625
GSG2	-3.38
CEP170	-1.6454
RPS4Y2	2.03475
MSH6	-3.0955
HECTD2	0.497833333333333
ZNF556	-1.217
PLEKHC1	0.0923
AIRE	0.600166666666667
BCL2L10	4.132
LMOD3	0.403666666666667
ZBTB8	-0.1207
FOXA2	-2.2477
SLCO2A1	4.2435
C3orf46	0.6575
PRDM16	1.98816666666667
TMEM98	0.703
FRMD5	-2.9505
PDE6C	-0.1825
C1orf216	-1.47566666666667
EP400	-1.50528571428571
PTK2	-0.18925
RNF217	0.11575
NDUFA8	1.238
ZFAT1	-0.15325
LAMP3	3.42966666666667
GLTSCR2	0.253875
NPW	-1.5465
LLGL2	-0.7958
PPM1K	1.071
C20orf177	-1.009
KIR2DL4	0.9145
NFKB2	-0.88225
C21orf122	-1.491
HESX1	-0.51825
GPR114	0.17
SLC25A35	-0.976166666666667
GNAT1	-0.28775
ORAI3	-0.447
FAM76B	-1.280625
TMEM99	0.8339
TRIM29	-1.7605
CDS1	3.8365
RHEB	0.9788
C4orf27	0.167166666666667
RAB3A	-0.08075
OTUD6B	-1.10525
GPD1	0.143875
CDH15	-1.21666666666667
NPM1	0.0647142857142858
TMEM117	1.942
PRPS2	1.36608333333333
GCK	-0.1435
ADRA2A	1.7725
TSPYL4	0.278166666666667
TASP1	-0.84875
WDR19	-0.912583333333333
C10orf38	0.523
PDE4C	-0.542333333333333
FYB	0.518083333333333
C1orf55	-0.526833333333333
PPFIA3	-0.98175
RAD18	-0.782
C12orf44	1.264
CRYBA4	-0.0265
HVCN1	0.708
TAF10	0.470166666666667
C16orf48	-1.05916666666667
DEPDC5	1.442
LTBP1	-4.003
MAPRE1	0.3035
FGF8	1.524
C3orf52	4.2995
SENP7	0.208
LRRK2	0.96375
RUNDC2A	1.00866666666667
KIAA0355	-0.109333333333333
CPEB1	-0.013
PPEF2	0.341
ABI2	-1.12033333333333
KIAA0317	0.1675
ATF1	0.907333333333333
DYNC1H1	-0.0495
DIP	1.279
TMEM33	2.10844444444444
POLDIP3	-1.0355
C7orf24	-1.536
GPR171	2.57375
CDC6	-4.50266666666667
PLD1	0.6464
ITFG2	0.5413
NDUFC1	2.202
AKNA	-1.1335
NBR1	-0.5575
PKHD1	0.8155
HPS4	-0.0193
MAFA	1.663
ULBP3	0.865
DIRC1	2.5285
IMMT	-0.3385
C22orf13	-0.544833333333333
CEL	0.99325
MARK3	-0.10025
ADAMTS2	-0.677666666666667
ARPC3	0.537
TMEM10	0.437
NPHS1	0.332
BRD8	-1.47133333333333
WDR12	-1.79325
IDI2	-0.640125
HOXD13	-0.7975
OR8G2	-1.104
SLAIN1	-0.51475
GABRQ	-0.27025
NR2C2	-1.12925
NKTR	-1.5934
TLE2	1.1065
KIAA0892	-1.48483333333333
AURKA	-2.27136363636364
GPRC5C	0.9945
TBC1D9B	-1.4815
PNPLA6	-0.500166666666667
AP3B1	0.1535
NAG	-0.695375
C11orf68	-0.42075
AKR7A3	1.21825
AHCYL1	-0.27125
COP1	0.2315
RPP14	1.13558333333333
PCDHB18	-0.06625
CDH24	1.102
KRT17	-2.7833
LACTB2	0.9185
DDX24	0.4789
PHACTR1	-2.92883333333333
SLC35E2	-0.53625
LOXL1	-3.037
IQSEC2	0.345
RGSL1	-0.117
PCDHGC5	0.676
MEGF10	-0.403142857142857
PRRX1	-1.00833333333333
ASTE1	-0.224166666666667
C6orf159	-1.15233333333333
MYOD1	1.49775
GAA	-0.582
ZNF747	0.26325
KLRC1	-0.697875
IL1RL2	0.5135
GDF9	-0.2195
GPR119	0.7955
TRAF2	-1.60183333333333
HCK	2.927
BMP6	-1.342
IL8RA	1.3165
FLJ35848	-0.40275
EFHA1	0.2985
CDSN	-0.830833333333333
C14orf54	-0.0843333333333333
LSM3	0.29
ZFP41	-0.136
C9orf126	-1.86533333333333
VIT	-3.635
SPCS3	1.54875
DEF8	0.5057
CHAF1A	-2.61633333333333
C1orf165	1.89383333333333
ZFPM2	-0.800333333333333
FTH1	0.841
SLC35F1	-0.7355
YWHAH	1.35875
C17orf66	0.4925
ADRB1	0.970833333333333
FOXL1	0.4855
RG9MTD3	-1.95066666666667
UMPS	-0.11075
MGC13008	1.121
KIAA1161	-0.477
CCDC77	-2.25325
C12orf65	0.4764
COG4	-1.03666666666667
RCP9	-0.0289166666666667
RP4-692D3.1	0.497833333333333
CDC2L5	-0.03325
MGC7036	-0.458
DNAJC11	-0.79325
GDF2	0.6045
TIMM17A	-0.2535
HNRNPA0	-0.6156
OR2H1	0.3235
PCBP1	-0.516625
COL23A1	-2.22625
LRRC2	2.60878571428571
NSD1	-0.641
FLJ37078	2.378625
WDR91	-0.0446666666666667
TMEM179	-0.32825
DSCR10	0.58
CNDP2	0.3067
FYN	-1.5425
BEX2	2.473
KCND3	-0.29425
YPEL5	2.136875
LRRC42	-0.7505
C17orf45	0.6615
ZNF649	0.7924
LOC150763	1.903125
COL5A2	-1.1825
CNGA2	2.347
ELA2B	-0.969
RAB9B	-1.347
FAM100A	-0.10775
NAIP	-0.309357142857143
MYOZ2	-0.593875
SPATA12	0.421
XRCC4	-0.7175
CYB561	-1.833
CHST10	-1.897
BAI1	-0.5545
BRSK1	-0.540833333333333
C17orf89	-0.443375
PDE6H	-0.096
FLJ20309	-0.2796
MAP7	0.728375
SCN4B	1.8165
SPAG9	-0.387375
SERTAD1	0.346166666666667
FLJ21963	2.516
ANTXR1	-1.9001
TMPRSS13	-0.0536666666666667
ETV7	1.70633333333333
DGAT1	0.456
NKIRAS1	2.10166666666667
TAC3	-3.178
CORO1C	-0.773916666666667
RAD54B	-1.99775
HRASLS3	3.12833333333333
C21orf42	0.10975
BARD1	-3.23066666666667
ZNF177	1.04383333333333
MIP	1.032
ZNF442	0.715
F2	-3.515
GRIA1	0.022
GALNTL2	1.757
WNT5A	-2.3281
LENG9	0.609
hCG_25371	-0.244
FOXR1	0.123
TRA@	0.717
PWWP2	0.8335
C1QTNF7	1.1545
SLC7A4	0.94825
C4orf7	2.2175
C17orf80	-0.645666666666667
KLK4	5.73016666666667
IL31	0.6565
TMEM176A	3.13925
CTNNB1	-0.4018125
BHLHB2	0.38825
TMEM185B	0.4995
ARD1B	0.239
C1orf93	-1.4015
BRUNOL4	-0.447833333333333
LOC541469	-0.7025
UPK2	-0.109
GAS8	-0.0743333333333333
PATE	0.1095
IMPACT	0.970875
WNK4	-2.05
HNRPLL	-1.150375
GAD2	0.4855
ITGA6	1.9695
BMP15	0.0405
CYP2A7	0.5335
RIC8A	-1.557375
CCND1	-1.06316666666667
USP35	-0.1255
DSCR2	-1.3885
CCL4	4.50816666666667
ZCCHC10	0.3495
NOL11	-1.976
TRPM2	-0.558
PSMD2	-1.16345454545455
CHTF18	-3.10425
USP18	-1.792875
RRAS	-0.142375
LAMC3	-0.2705
TOX	-3.11316666666667
PCDH15	0.4305
GABRG3	-2.29975
NUDCD2	-0.144625
SGCZ	0.494
KCTD17	-1.2649
SPSB2	0.8605
TPPP3	0.00466666666666667
CILP2	-0.220166666666667
CALB2	-0.50675
CEBPZ	-1.035
ZNF479	0.65825
FMOD	2.53566666666667
C21orf66	-2.05385714285714
